id,group_id,pos_x,pos_y,vel_x,vel_y,speed,heading,frame,time
0,0,676.8113081533252,281.2702572660189,-0.16782042355146495,-1.6384314890427103,1.6470037762093035,-1.672867851735497,47,1.5666666666666667
0,0,676.5922142688709,279.63789109734154,-0.21909388445433775,-1.6323661686773638,1.647003776209304,-1.7042175510365514,48,1.6
0,0,676.4140510155637,278.00055200783726,-0.17816325330718896,-1.6373390895042799,1.6470037762093035,-1.679182576859671,49,1.6333333333333333
0,0,676.0504335098207,276.3941884909567,-0.3636175057430767,-1.6063635168805626,1.6470037762093035,-1.793405486837386,50,1.6666666666666667
0,0,675.4913753840651,274.8449708010001,-0.5590581257554893,-1.5492176899566006,1.647003776209304,-1.9171172735443838,51,1.7
0,0,674.8858878611154,273.3133029850557,-0.6054875229497592,-1.5316678159443944,1.6470037762093037,-1.9472552859661318,52,1.7333333333333334
0,0,674.2689516989475,271.7862105809566,-0.6169361621679051,-1.5270924040991238,1.6470037762093035,-1.9547410546648663,53,1.7666666666666666
0,0,673.8577369350867,270.1913676868662,-0.4112147638607989,-1.594842894090391,1.647003776209304,-1.8231403711133232,54,1.8
0,0,673.6474995860716,268.55783724762523,-0.21023734901504654,-1.6335304392409808,1.6470037762093037,-1.6987939171666784,55,1.8333333333333333
0,0,673.3684337344007,266.93464789044015,-0.2790658516709115,-1.6231893571850744,1.6470037762093037,-1.7410562314492624,56,1.8666666666666667
0,0,672.9095808002903,265.3528528899088,-0.4588529341104159,-1.5817950005313484,1.6470037762093037,-1.853130946783535,57,1.9
0,0,672.4180159814528,263.7809160375738,-0.49156481883758013,-1.571936852335005,1.647003776209304,-1.8738750767220143,58,1.9333333333333333
0,0,671.8890275230541,262.2211748251514,-0.5289884583986469,-1.559741212422346,1.647003776209304,-1.8977739945131713,59,1.9666666666666666
0,0,671.2436432639131,260.7058858768314,-0.6453842591409515,-1.5152889483200198,1.647003776209304,-1.9734417135325806,60,2.0
0,0,670.6403748236451,259.17334268728524,-0.6032684402680059,-1.5325431895461588,1.6470037762093037,-1.945806898573854,61,2.033333333333333
0,0,670.0726403459203,257.62728350289086,-0.5677344777248293,-1.546059184394382,1.647003776209304,-1.9227234468189018,62,2.066666666666667
0,0,669.4959756756147,256.0845329407879,-0.5766646703056193,-1.542750562102966,1.6470037762093037,-1.928505717940914,63,2.1
0,0,669.0598583376709,254.49631913075078,-0.4361173379437658,-1.5882138100370962,1.6470037762093037,-1.8387870078825084,64,2.1333333333333333
0,0,668.6796132442211,252.89381012679635,-0.38024509344988855,-1.6025090039544212,1.6470037762093035,-1.8037689018880994,65,2.1666666666666665
0,0,668.4257545381824,251.26648803322786,-0.25385870603858024,-1.6273220935684871,1.6470037762093037,-1.7255468934660705,66,2.2
0,0,668.1121235928903,249.64962159811245,-0.31363094529215546,-1.6168664351154227,1.6470037762093037,-1.7623915322415782,67,2.2333333333333334
0,0,667.5761872658259,248.09225404606175,-0.5359363270644543,-1.557367552050693,1.6470037762093037,-1.902231880127488,68,2.2666666666666666
0,0,667.1770660707439,246.49434174856728,-0.39912119508198113,-1.5979122974944644,1.647003776209304,-1.8155647756066584,69,2.3
0,0,666.6970621425137,244.91883622089327,-0.48000392823015314,-1.5755055276739995,1.6470037762093037,-1.8665288970497735,70,2.3333333333333335
0,0,666.165459151553,243.35998417568518,-0.5316029909606172,-1.5588520452080858,1.6470037762093037,-1.8994507325379335,71,2.3666666666666667
0,0,665.5811871149705,241.82009858704058,-0.5842720365825971,-1.5398855886446012,1.6470037762093035,-1.9334413317868704,72,2.4
0,0,665.0293662174832,240.26828830999506,-0.5518208974872302,-1.5518102770455202,1.647003776209304,-1.912449650288063,73,2.433333333333333
0,0,664.5371880000803,238.69654340665934,-0.4921782174029112,-1.571744903335716,1.647003776209304,-1.8742653188681475,74,2.466666666666667
0,0,664.0645627829026,237.11880868785028,-0.47262521717760864,-1.5777347188090665,1.6470037762093035,-1.8618488238503244,75,2.5
0,0,663.3837700483676,235.61909448459284,-0.6807927345349474,-1.4997142032574524,1.647003776209304,-1.9969288184271836,76,2.533333333333333
0,0,662.9856298803732,234.0209374693165,-0.3981401679945343,-1.5981570152763434,1.647003776209304,-1.8149508796234162,77,2.566666666666667
0,0,662.5614799969464,232.42948583158545,-0.4241498834267438,-1.5914516377310326,1.647003776209304,-1.8312595505417175,78,2.6
0,0,662.3055384275152,230.80249002584875,-0.25594156943127166,-1.6269958057366847,1.6470037762093037,-1.7268269547094597,79,2.6333333333333333
0,0,662.0288827628935,229.1788881405085,-0.276655664621719,-1.623601885340252,1.6470037762093037,-1.7395715738741697,80,2.6666666666666665
0,0,661.6635538946515,227.57291296732657,-0.3653288682420302,-1.6059751731819218,1.6470037762093037,-1.7944709799264815,81,2.7
0,0,661.1314494234931,226.0142320279997,-0.5321044711584225,-1.558680939326879,1.647003776209304,-1.899772448584543,82,2.7333333333333334
0,0,660.804286850815,224.40004923479248,-0.3271625726781895,-1.61418279320723,1.6470037762093037,-1.7707674790741894,83,2.7666666666666666
0,0,660.46886312082,222.787562844089,-0.33542372999504255,-1.6124863907034748,1.6470037762093037,-1.775888015946999,84,2.8
0,0,660.0913749761634,221.1844021723248,-0.3774881446566035,-1.603160671764194,1.647003776209304,-1.8020488568476185,85,2.8333333333333335
0,0,659.6730569865824,219.59140766560463,-0.4183179895809111,-1.5929945067201867,1.647003776209304,-1.8275968179587687,86,2.8666666666666667
0,0,659.2862485276039,217.99047023556236,-0.3868084589785563,-1.6009374300422676,1.6470037762093035,-1.8078665863539374,87,2.9
0,0,659.0055567366862,216.36756125556406,-0.2806917909177109,-1.6229089799982972,1.6470037762093035,-1.742058012012837,88,2.933333333333333
0,0,658.5050754425907,214.79844051033498,-0.500481294095496,-1.5691207452290612,1.647003776209304,-1.879552432855113,89,2.966666666666667
0,0,657.9503097032964,213.24768056329194,-0.5547657392942946,-1.550759947043049,1.6470037762093035,-1.9143479737489515,90,3.0
0,0,657.4788149669919,211.6696076396015,-0.47149473630453226,-1.5780729236904185,1.6470037762093035,-1.8611323791535712,91,3.033333333333333
0,0,657.1214922459918,210.37030207426483,-0.3573227210000623,-1.2993055653366854,1.347543869066151,-1.8391723336603598,92,3.066666666666667
0,0,656.84519603408,209.35985074107913,-0.2762962119118253,-1.0104513331856941,1.0475454612825026,-1.8377101665857436,93,3.1
0,0,656.76459185622,208.60488306584153,-0.0806041778599548,-0.7549676752375964,0.7592583382104803,-1.6771584865197096,94,3.1333333333333333
0,0,656.8523427714828,208.11264351351915,0.08775091526271954,-0.49223955232239824,0.5,-1.394380839586938,95,3.1666666666666665
0,0,656.5207753463758,207.73839354009505,-0.3315674251069494,-0.37424997342411054,0.49999999999999994,-2.2957955352789305,96,3.2
0,0,656.6082445774977,207.246103855451,0.08746923112191318,-0.4922896846440532,0.5,-1.3949530605480709,97,3.2333333333333334
0,0,656.5531679641056,206.74914654676417,-0.055076613392034776,-0.4969573086868371,0.49999999999999994,-1.6811735404029624,98,3.2666666666666666
0,0,656.1318213760695,206.4799494948666,-0.4213465880360954,-0.26919705189756604,0.5,-2.5730623781701505,99,3.3
0,0,655.8004610691484,206.10551612696636,-0.3313603069211772,-0.37443336790022236,0.5,-2.295242248811725,100,3.3333333333333335
0,0,655.450208731693,205.74869222066653,-0.3502523374553391,-0.3568239062998319,0.49999999999999994,-2.3469007546181953,101,3.3666666666666667
0,0,655.5115958133291,205.25247490314504,0.061387081636069714,-0.4962173175214732,0.5,-1.447711613097473,102,3.4
0,0,655.1596524014509,204.8973188320502,-0.35194341187819855,-0.3551560710948536,0.5,-2.3516510883256885,103,3.433333333333333
0,0,654.7728334824108,204.58050481109686,-0.3868189190401412,-0.3168140209533294,0.49999999999999994,-2.455358809693925,104,3.466666666666667
0,0,654.7825142127789,204.08059853642175,0.009680730368164957,-0.49990627467510235,0.5,-1.5514336561950517,105,3.5
0,0,654.4611991184905,203.69751028264403,-0.3213150942883535,-0.3830882537777249,0.5,-2.2687225466413214,106,3.533333333333333
0,0,654.5640535964652,203.20820367492186,0.1028544779746365,-0.4893066077221572,0.5,-1.3636082250259756,107,3.566666666666667
0,0,654.546457466444,202.70851339463988,-0.017596130021163805,-0.49969028028197454,0.49999999999999994,-1.605995855129401,108,3.6
0,0,654.1469150277265,202.40790428023433,-0.39954243871747697,-0.3006091144055535,0.5,-2.4965678876190593,109,3.6333333333333333
0,0,654.0928824059953,201.9108323782032,-0.054032621731311056,-0.4970719020311258,0.5,-1.6790730160610046,110,3.6666666666666665
0,0,653.7160747258898,201.58217454364947,-0.376807680105454,-0.3286578345537284,0.5,-2.424341388247422,111,3.7
0,0,653.6154731675721,201.09239977249027,-0.10060155831771238,-0.4897747711592012,0.5,-1.7733823275960334,112,3.7333333333333334
0,0,653.4198638945151,200.6322508701835,-0.1956092730569635,-0.4601489023067711,0.5,-1.9727516254939717,113,3.7666666666666666
0,0,652.988558468998,200.37931682755675,-0.43130542551709883,-0.2529340426267572,0.49999999999999994,-2.6112046385584353,114,3.8
0,0,652.9205512032208,199.88396340645065,-0.06800726577721633,-0.4953534211060897,0.49999999999999994,-1.707233765659915,115,3.8333333333333335
0,0,652.7970243742845,199.3994625060047,-0.12352682893634707,-0.4845009004459439,0.5,-1.8204348026635107,116,3.8666666666666667
0,0,652.3941259596756,199.103366461611,-0.4028984146089321,-0.29609604439372217,0.5,-2.5078161245680017,117,3.9
0,0,652.3157626544105,198.6095454491096,-0.07836330526520918,-0.4938210125014039,0.5000000000000001,-1.7281717535280245,118,3.933333333333333
0,0,652.0194387546563,198.206814588069,-0.29632389975413365,-0.4027308610405989,0.5,-2.2051385138959634,119,3.966666666666667
0,0,651.5238255533973,198.1407271101494,-0.49561320125903585,-0.06608747791957588,0.5,-3.0090297861030817,120,4.0
0,0,651.2353546286785,197.7323344980812,-0.28847092471877805,-0.40839261206820704,0.49999999999999994,-2.1857759138790516,121,4.033333333333333
0,0,651.3212922304887,197.23977513252706,0.08593760181019595,-0.4925593655541555,0.5,-1.398063441934132,122,4.066666666666666
0,0,651.2209683428977,196.74994340879059,-0.10032388759098164,-0.48983172373646044,0.5,-1.7728154250270098,123,4.1
0,0,650.8149721027743,196.4581094611325,-0.40599624012334035,-0.29183394765810056,0.5,-2.518354103200493,124,4.133333333333334
0,0,650.3157791586658,196.42971219801913,-0.49919294410845844,-0.02839726311336162,0.5,-3.0847675500487455,125,4.166666666666667
0,0,649.9885535679014,196.05166006834799,-0.32722559076440716,-0.3780521296711404,0.5,-2.2842528687937085,126,4.2
0,0,649.6877510146934,195.65226324314335,-0.3008025532080286,-0.3993968252046216,0.49999999999999994,-2.216305331824669,127,4.233333333333333
0,0,649.4529905379278,195.21080257836243,-0.23476047676554632,-0.4414606647809218,0.5,-2.059544456664049,128,4.266666666666667
0,0,649.3321834385977,194.72561638240109,-0.1208070993301528,-0.4851861959613388,0.5,-1.8148253179449647,129,4.3
0,0,649.1420381552883,194.26318285070687,-0.19014528330937136,-0.4624335316942305,0.5,-1.9609067742097959,130,4.333333333333333
0,0,648.9066771382538,193.8220420663075,-0.23536101703446294,-0.44114078439938337,0.5,-2.0609052977929565,131,4.366666666666666
0,0,649.040566624519,193.34030188169794,0.13388948626515412,-0.48174018460956014,0.49999999999999994,-1.299709249300619,132,4.4
0,0,649.3701797127078,192.96432952620532,0.3296130881887585,-0.37597235549262087,0.49999999999999994,-0.8510071271898823,133,4.433333333333334
0,0,649.8468500390887,192.81338119084552,0.47667032638092877,-0.15094833535981392,0.5,-0.30668152847476216,134,4.466666666666667
0,0,650.0726862990884,192.3672892903706,0.22583625999974385,-0.4460919004749225,0.5,-1.1021572392217232,135,4.5
0,0,649.8662736912263,191.91188415720285,-0.20641260786217805,-0.4554051331677485,0.5,-1.9963500872528024,136,4.533333333333333
0,0,649.657162711265,191.45771172512485,-0.20911097996128694,-0.45417243207798313,0.49999999999999994,-2.002283312271254,137,4.566666666666666
0,0,649.7887973636557,190.97535053442851,0.13163465239068786,-0.4823611906963316,0.5,-1.3043868274494623,138,4.6
0,0,650.0365713998569,190.54106027782063,0.2477740362012674,-0.43429025660787396,0.5,-1.0523306108486703,139,4.633333333333334
0,0,650.4626501639603,190.2794176077912,0.4260787641033892,-0.2616426700294285,0.49999999999999994,-0.5507017274612129,140,4.666666666666667
0,0,650.8069875512946,189.9168824182112,0.3443373873342703,-0.36253518958000297,0.49999999999999994,-0.8111365838505922,141,4.7
0,0,651.0857391590276,189.50179502839285,0.27875160773308355,-0.4150873898183624,0.5,-0.9794211154965301,142,4.733333333333333
0,0,651.1139628660086,189.00259224157745,0.02822370698096713,-0.49920278681539076,0.49999999999999994,-1.5143188932713991,143,4.766666666666667
0,0,650.8447421909625,188.58126074723154,-0.26922067504603175,-0.42133149434591166,0.5,-2.139382669054186,144,4.8
0,0,650.853441798913,188.08133643613886,0.00869960795046257,-0.4999243110926975,0.49999999999999994,-1.5533962328890474,145,4.833333333333333
0,0,650.4892047729134,187.73879973899398,-0.36423702599966556,-0.3425366971448737,0.5,-2.3868882087874232,146,4.866666666666666
0,0,650.0072009459592,187.6058624951471,-0.4820038269540994,-0.13293724384687175,0.5,-2.8724817068874557,147,4.9
0,0,649.507690973376,187.62799363361694,-0.4995099725831598,0.02213113846983282,0.5,3.0973159111596913,148,4.933333333333334
0,0,649.1071825625731,187.92731455316,-0.40050841080294874,0.29932091954304907,0.5,2.499788167305131,149,4.966666666666667
0,0,648.6128533089893,188.0024050921859,-0.49432925358388086,0.07509053902592007,0.5,2.990841228053451,150,5.0
0,0,648.1214886607353,187.90988059572024,-0.4913646482539947,-0.09252449646568282,0.5,-2.955470937548799,151,5.033333333333333
0,0,647.7229748848837,188.21185206863865,-0.3985137758515809,0.3019714729184132,0.5,2.4931536990829466,152,5.066666666666666
0,0,647.2380162404547,188.09013471903864,-0.48495864442893294,-0.1217173496000131,0.5,-2.895687138512874,153,5.1
0,0,646.7670376940137,188.25800135894156,-0.4709785464410299,0.16786663990291417,0.5,2.7992090672493175,154,5.133333333333334
0,0,646.3254520355125,188.02347608054686,-0.4415856585011401,-0.2345252783947062,0.5,-2.653377221403825,155,5.166666666666667
0,0,645.8722541294195,187.81226136062216,-0.45319790609305244,-0.21121471992470794,0.5,-2.705468672378803,156,5.2
0,0,645.4025861056722,187.98376047860629,-0.4696680237472667,0.1714991179841368,0.4999999999999999,2.791485741315952,157,5.233333333333333
0,0,644.9520724839984,187.76687922841055,-0.45051362167367975,-0.216881250195734,0.5,-2.6929282635514866,158,5.266666666666667
0,0,644.7979995023694,187.29120968310423,-0.1540729816290572,-0.47566954530633154,0.5,-1.884039871940053,159,5.3
0,0,644.5875348092998,186.83766297881556,-0.21046469306963506,-0.453546704288659,0.49999999999999994,-2.00526597959758,160,5.333333333333333
0,0,644.2532336585476,186.46585289206996,-0.33430115075217776,-0.3718100867455988,0.49999999999999994,-2.3031239356490865,161,5.366666666666666
0,0,643.753870520532,186.49108097941794,-0.49936313801557497,0.025228087347989373,0.49999999999999994,3.091115045560328,162,5.4
0,0,643.4361680741813,186.87717054879633,-0.31770244635069733,0.3860895693783791,0.49999999999999994,2.259329084519252,163,5.433333333333334
0,0,643.4971240360935,187.3734410100444,0.06095596191216117,0.49627046124806096,0.5,1.448580378851601,164,5.466666666666667
0,0,643.4522838674646,187.8714263103067,-0.04484016862885067,0.49798530026230314,0.5,1.6605973111638044,165,5.5
0,0,643.6050589290219,188.3475143069693,0.1527750615572042,0.47608799666258383,0.49999999999999994,1.2602801974253746,166,5.533333333333333
0,0,643.526481763616,188.8413013350257,-0.07857716540595863,0.4937870280563925,0.49999999999999994,1.728604840600272,167,5.566666666666666
0,0,643.3752000442555,189.31786595959127,-0.15128171936044654,0.4765646245655956,0.5,1.878177334420541,168,5.6
0,0,642.9709355831292,189.61209417963528,-0.4042644611262945,0.29422822004401056,0.49999999999999994,2.512444238847984,169,5.633333333333334
0,0,642.5201333812721,189.8283749573313,-0.4508022018570927,0.21628077769602438,0.5,2.69426069863183,170,5.666666666666667
0,0,642.0218701075871,189.78673711280624,-0.498263273685014,-0.04163784452505745,0.5,-3.0582204123248204,171,5.7
0,0,641.5225769681208,189.76015966217946,-0.4992931394663671,-0.02657745062677816,0.49999999999999994,-3.088412689428303,172,5.733333333333333
0,0,641.0875217911646,189.5137311877622,-0.435055176956197,-0.24642847441724777,0.5,-2.626222509685646,173,5.766666666666667
0,0,640.6671223713661,189.2430573474432,-0.42039941979856094,-0.270673840318996,0.5,-2.5695535123306166,174,5.8
0,0,640.2718816087547,188.93681440536875,-0.39524076261134083,-0.30624294207443503,0.5,-2.4823911075829193,175,5.833333333333333
0,0,640.2160098841333,188.43994586099527,-0.055871724621449945,-0.49686854437348404,0.5,-1.6827736417835444,176,5.866666666666666
0,0,639.856883301303,188.09205493339778,-0.35912658283028787,-0.3478909275974877,0.5,-2.3720847749154674,177,5.9
0,0,639.3983434045474,187.89270307591116,-0.458539896755597,-0.19935185748662215,0.5,-2.731489734652903,178,5.933333333333334
0,0,639.1832357846407,187.4413399052181,-0.215107619906635,-0.45136317069307125,0.4999999999999999,-2.015527523258198,179,5.966666666666667
0,0,638.7284024541055,187.23367035657338,-0.4548333305351578,-0.20766954864470588,0.49999999999999994,-2.713277111392896,180,6.0
0,0,638.2664153113105,187.4248976555977,-0.4619871427949689,0.19122729902433125,0.49999999999999994,2.74914124766825,181,6.033333333333333
0,0,637.9946525578015,187.84459398129664,-0.2717627535090493,0.41969632569892695,0.5000000000000001,2.1454278215710882,182,6.066666666666666
0,0,637.498601404649,187.9073096368863,-0.49605115315253245,0.06271565558967511,0.49999999999999994,3.015830089695674,183,6.1
0,0,637.092237406978,187.61598799093997,-0.40636399767095494,-0.2913216459463322,0.5,-2.5196153703576485,184,6.133333333333334
0,0,636.7203106760712,187.28181661748468,-0.3719267309067688,-0.3341713734553036,0.5,-2.4096140318839514,185,6.166666666666667
0,0,636.2207422213713,187.30258580304346,-0.4995684546998789,0.020769185558778488,0.49999999999999994,3.100042327885758,186,6.2
0,0,635.8848166696108,187.67292891918626,-0.33592555176056116,0.37034311614280413,0.49999999999999994,2.3075014641918736,187,6.233333333333333
0,0,635.8622317275208,188.1724185791301,-0.022584942089974507,0.49948965994381955,0.5,1.6159815852527366,188,6.266666666666667
0,0,635.4943077259336,188.51099195235375,-0.3679240015872218,0.3385733732236574,0.5,2.3977144753071857,189,6.3
0,0,635.4800766484102,189.01078938775385,-0.014231077523363552,0.49979743540010685,0.49999999999999994,1.599262326081296,190,6.333333333333333
0,0,635.3947477000476,189.50345455860656,-0.08532894836260303,0.49266517085271233,0.5,1.7422936489028678,191,6.366666666666666
0,0,635.7020095875089,189.89790370933926,0.3072618874612709,0.39444915073268605,0.5,0.909014160713897,192,6.4
0,0,635.6262806857129,190.39213557135625,-0.0757289017960117,0.49423186201697883,0.5,1.7228392509979102,193,6.433333333333334
0,0,635.4932675502357,190.87411846087673,-0.13301313547721794,0.48198288952048834,0.5,1.8400647271817971,194,6.466666666666667
0,0,635.1477193337882,191.23549974167298,-0.34554821644751116,0.3613812807962582,0.5,2.333801284370018,195,6.5
0,0,634.6585183277693,191.33885532067137,-0.4892010060189033,0.1033555789983925,0.5,2.9333803370413163,196,6.533333333333333
0,0,634.2472377153467,191.05451704001743,-0.4112806124226692,-0.28433828065393196,0.5,-2.5366966191329925,197,6.566666666666666
0,0,633.7580854655523,190.95093095735626,-0.4891522497943914,-0.10358608266116301,0.5,-2.9329091296177485,198,6.6
0,0,633.3380200190516,191.2221228094759,-0.4200654465008097,0.2711918521196303,0.5,2.568320833236434,199,6.633333333333334
0,0,632.8520467864146,191.33972390283995,-0.4859732326369228,0.11760109336404667,0.49999999999999994,2.9041660682351105,200,6.666666666666667
0,0,632.4296176777639,191.0722287661279,-0.4224291086506628,-0.26749513671206543,0.5,-2.57709641916985,201,6.7
0,0,632.0634786537513,190.73172588053785,-0.36613902401252807,-0.3405028855900539,0.49999999999999994,-2.3924574119343616,202,6.733333333333333
0,0,631.6046224663804,190.53310312425978,-0.45885618737084116,-0.19862275627806478,0.5,-2.733079235780422,203,6.766666666666667
0,0,631.4517059333515,190.0570605485101,-0.15291653302896413,-0.47604257574969244,0.49999999999999994,-1.8816096243781446,204,6.8
0,0,631.1107562158915,189.69133757936007,-0.34094971746004404,-0.36572296915003316,0.49999999999999994,-2.321152650617852,205,6.833333333333333
0,0,631.1426469053896,189.19235563186766,0.03189068949818725,-0.49898194749242203,0.5,-1.5069716239831839,206,6.866666666666666
0,0,631.1251047407981,188.69266345416077,-0.017542164591520082,-0.49969217770687985,0.49999999999999994,-1.6058878575771927,207,6.9
0,0,630.7331006710599,188.3822881824191,-0.3920040697381633,-0.3103752717416726,0.49999999999999994,-2.471892996842154,208,6.933333333333334
0,0,630.2332494281161,188.37009248942582,-0.4998512429437518,-0.012195692993283287,0.49999999999999994,-3.117198848388139,209,6.966666666666667
0,0,629.739975882289,188.4518311521693,-0.49327354582716687,0.08173866274348926,0.49999999999999994,2.9773782785634277,210,7.0
0,0,629.3194134902868,188.18141060111319,-0.42056239200208106,-0.27042055105610574,0.5,-2.570155892252456,211,7.033333333333333
0,0,628.8406048883826,188.03738864881927,-0.47880860190419633,-0.1440219522939084,0.5,-2.849409114632307,212,7.066666666666666
